Time,Conductivity,Temperature,Pressure,Temperature,Dissolved O₂ concentration,DO (mg/L),PAR,pH,Turbidity,Sea pressure,Depth,Salinity,Speed of sound,Specific conductivity,Dissolved O₂ saturation,Density anomaly
7/27/2022 11:39,0.009136162,21.49230957,9.897712708,21.73530006,277.8592834,8.89149707,404.5356445,7.785576344,-0.025390625,-0.234786987,-0.232872367,0.01291012,1486.860229,9.792209625,101.2771225,
7/27/2022 11:39,0.00919036,21.3821106,9.89781189,21.48530006,280.3117676,8.969976563,242.6396484,8.288537979,-0.025634766,-0.234687805,-0.232773989,0.012899667,1486.53479,9.872570992,101.6758881,
7/27/2022 11:39,0.009492525,21.66894531,9.897922516,21.98779869,277.3711548,8.875876953,2575.788574,7.690453053,-0.020996094,-0.234577179,-0.232664272,0.013089686,1487.380005,10.13750458,101.5945969,
7/27/2022 11:39,0.008857177,21.33422852,9.897972107,21.48530006,280.3119812,8.969983398,255.9116211,9.124630928,-0.025878906,-0.234527588,-0.232615083,0.012763485,1486.392944,9.524012566,101.6758881,
7/27/2022 11:39,0.009384454,21.159729,9.89805603,21.25479889,274.875,8.796,2713.028809,8.066506386,-0.026611328,-0.234443665,-0.232531846,0.012910572,1485.875122,10.12728119,99.25660706,
7/27/2022 11:39,0.009585601,21.16149902,9.898258209,21.25479889,274.8748779,8.795996094,2454.644043,8.071921349,-0.026367188,-0.234241486,-0.232331321,0.012986504,1485.880493,10.34397316,99.25659943,
7/27/2022 11:39,0.008028126,21.17974854,9.898338318,21.48530006,280.312561,8.970001953,256.6791992,7.871109009,-0.026123047,-0.234161377,-0.232251868,0.012416858,1485.934204,8.660020828,101.6758881,
7/27/2022 11:39,0.008222212,21.28027344,9.901707649,21.48530006,280.312439,8.969998047,234.1723633,8.040473938,-0.025390625,-0.230792046,-0.228909999,0.012516363,1486.23291,8.851050377,101.6759109,
7/27/2022 11:39,0.048473932,21.93948364,9.902363777,21.70739937,286.2001648,9.158405273,654.7680664,7.708768368,0.283935547,-0.230135918,-0.228259236,0.029790126,1488.189941,51.4834404,104.2710648,
7/27/2022 11:42,0.006726907,22.58932495,9.902999878,21.34159851,282.0379944,9.02521582,2410.622559,-1.833652616,0.724853516,-0.229499817,-0.22762832,0.012385101,1490.045776,7.051589489,102.0155716,
7/27/2022 11:42,0.004878358,22.58062744,9.903152466,21.34659958,280.6504517,8.980814453,2374.76709,-1.808544636,0.767333984,-0.229347229,-0.227476969,0.011802353,1490.020264,5.114707947,101.5232468,
7/27/2022 11:42,0.006298068,22.57559204,9.903167725,21.34159851,282.0382385,9.025223633,2406.776855,-1.836770773,0.790771484,-0.22933197,-0.22746183,0.012241414,1490.006348,6.603868008,102.0155563,
7/27/2022 11:42,0.005310114,22.59292603,9.903231621,21.34159851,282.0387573,9.025240234,2379.691895,-1.798191786,-0.008544922,-0.229268074,-0.227398455,0.011936335,1490.055542,5.566011906,102.0155792,
7/27/2022 11:42,0.005658804,22.58511353,9.903238297,21.34159851,282.0385742,9.025234375,2392.496582,-1.814782619,2.745605469,-0.229261398,-0.227391839,0.012041526,1490.033325,5.932434082,102.015564,
7/27/2022 11:42,0.005257578,22.58682251,9.903384209,21.34659958,280.6502686,8.980808594,2376.834473,-1.801222324,0.479003906,-0.229115486,-0.227247119,0.011918373,1490.038208,5.511617184,101.5232544,
7/27/2022 11:42,0.004156029,22.59768677,9.903425217,21.34159851,282.0393066,9.025257813,2406.769043,-1.837785125,0.514892578,-0.229074478,-0.227206439,0.01159979,1490.068848,4.355895996,102.0155563,
7/27/2022 11:42,0.006516737,22.57000732,9.903460503,21.34659958,280.6496277,8.980788086,2385.189941,-1.835820198,-0.092773438,-0.229039192,-0.227171451,0.012310569,1489.990479,6.833919048,101.5232544,
7/27/2022 11:42,0.004704014,22.5737915,9.903598785,21.34159851,282.039093,9.025250977,2410.796387,-1.837144494,0.714355469,-0.228900909,-0.227034286,0.011748725,1490.00061,4.932593346,102.0155792,
7/27/2022 11:42,0.005490038,22.578125,9.903779984,21.34659958,280.650177,8.980805664,2378.662598,-1.820850134,0.085693359,-0.228719711,-0.226854578,0.011986934,1490.013306,5.75631237,101.523262,
7/27/2022 11:42,0.006486202,22.57455444,9.903840065,21.34659958,280.6496582,8.980789063,2391.026855,-1.840501904,1.801025391,-0.22865963,-0.226794973,0.012302009,1490.003418,6.801278114,101.5232468,
7/27/2022 11:42,0.004618314,22.59567261,9.904136658,21.34659958,280.6506042,8.980819336,2372.697754,-1.789732218,-0.317626953,-0.228363037,-0.226500809,0.011730842,1490.063232,4.840607166,101.5232544,
7/27/2022 11:42,0.005509411,22.58956909,9.904173851,21.34659958,280.6501465,8.980804688,2385.664551,-1.811056495,0.851806641,-0.228325844,-0.226463914,0.011996526,1490.046143,5.77530098,101.5232544,
7/27/2022 11:42,0.005683754,22.59481812,9.904331207,21.35369873,283.8300171,9.082560547,2368.525879,-1.772341371,1.045166016,-0.228168488,-0.226307839,0.012052348,1490.061157,5.957431793,102.6878281,
7/27/2022 11:42,0.005490038,22.5970459,9.904482841,21.35369873,283.8301086,9.082563477,2367.45166,-1.78395319,0.455322266,-0.228016853,-0.226157442,0.011992895,1490.067383,5.754131794,102.6878204,
7/27/2022 11:42,0.004701411,22.58398438,9.904740334,21.34659958,280.6505737,8.980818359,2391.578613,-1.846329689,2.364746094,-0.227759361,-0.225902051,0.011751278,1490.029785,4.928857327,101.523262,
7/27/2022 11:39,0.008481401,21.53546143,9.905366898,21.73530006,277.8597412,8.891511719,202.496582,10.08778667,-0.025878906,-0.227132797,-0.225280598,0.012683375,1486.987183,9.082408905,101.2771606,
7/27/2022 11:39,0.046447679,22.42770386,9.909506798,21.70739937,286.2019043,9.158460938,1629.361816,7.681126595,0.560302734,-0.222992897,-0.221174464,0.02878725,1489.601318,48.84760284,104.2710876,
7/27/2022 11:34,0.00214528,27.94656372,9.916675568,28.63009834,262.6413269,8.404522461,1959.606445,41.50397491,-0.030517578,-0.215824127,-0.214064151,0.012907134,1504.267212,2.030978203,108.7118301,
7/27/2022 11:34,0.001515045,27.94393921,9.916680336,28.63009834,262.6414185,8.404525391,736.3666992,41.50636292,-0.028808594,-0.215819359,-0.214059412,0.012847025,1504.260742,1.434389949,108.7118301,
7/27/2022 11:34,0.001505883,27.9503479,9.916690826,28.66419983,251.2486725,8.03995752,471.996582,41.50449371,-0.029541016,-0.215808868,-0.214049011,0.012848533,1504.276489,1.425551057,104.0585098,
7/27/2022 11:34,0.001883502,27.95150757,9.91669178,28.63009834,262.6413574,8.404523438,285.3374023,41.50282288,-0.031738281,-0.215807915,-0.214048073,0.012879366,1504.279297,1.782988071,108.7118073,
7/27/2022 11:34,0.000711479,27.95306396,9.917001724,28.63009834,262.6413879,8.404524414,1708.224609,41.50233078,-0.030273438,-0.215497971,-0.213740647,0.012861111,1504.283203,0.673491716,108.7118301,
7/27/2022 11:34,0.001932148,27.88876343,9.917060852,28.66419983,251.2486572,8.039957031,2908.220215,39.02008057,0.164306641,-0.215438843,-0.213682011,0.012864569,1504.125244,1.831115246,104.0585098,
7/27/2022 11:34,0.002058234,27.98806763,9.917099953,28.63009834,262.6413269,8.404522461,2837.916504,41.49431229,-0.028320313,-0.215399742,-0.213643223,0.012909761,1504.369019,1.947108269,108.7118301,
7/27/2022 11:34,0.0034047,28.03503418,9.917105675,28.56619835,253.5066986,8.112214355,2798.128418,41.48390198,0.532714844,-0.21539402,-0.213637546,0.013136139,1504.484253,3.218147039,104.8131714,
7/27/2022 11:34,0.049460705,22.9624939,9.917338371,28.67339897,250.0608673,8.001947754,1338.479492,9.468585968,0.076171875,-0.215161324,-0.213406742,0.030032573,1491.128296,51.46347427,103.593132,
7/27/2022 11:34,0.001912421,27.94491577,9.91734314,28.63009834,262.6413574,8.404523438,2003.783203,41.50461197,-0.029296875,-0.215156555,-0.213402018,0.01288023,1504.263184,1.810579896,108.7118073,
7/27/2022 11:34,0.001224728,28.03598022,9.917354584,28.56619835,253.5070801,8.112226563,2834.906738,41.4806633,0.132324219,-0.215145111,-0.213390663,0.012865471,1504.486328,1.157602191,104.8131714,
7/27/2022 11:34,0.00136071,27.94699097,9.9174366,28.66419983,251.2486877,8.039958008,2562.07959,41.50554657,-0.030517578,-0.215063095,-0.213309318,0.012840409,1504.268188,1.288200259,104.0585175,
7/27/2022 11:34,0.001321606,27.95834351,9.917485237,28.63009834,262.6414185,8.404525391,2838.580566,41.50262451,-0.029052734,-0.215014458,-0.213261083,0.012842698,1504.296021,1.250923753,108.7118301,
7/27/2022 11:34,0.00170912,27.94088745,9.917512894,28.66419983,251.2486572,8.039957031,2891.071777,41.50701141,-0.03125,-0.214986801,-0.21323365,0.012859972,1504.253296,1.618223429,104.0585098,
7/27/2022 11:34,0.002087153,27.85961914,9.917608261,28.66419983,251.248642,8.039956543,2899.986816,36.79993057,-0.763427734,-0.214891434,-0.213139057,0.012872837,1504.053589,1.979059339,104.0585098,
7/27/2022 11:34,0.041468695,24.30151367,9.917639732,28.67339897,250.0659332,8.002109863,2862.678223,9.129727364,1.961669922,-0.214859962,-0.213107839,0.026379228,1494.844727,42.02941513,103.5931244,
7/27/2022 11:34,0.000633977,27.93661499,9.917648315,28.66419983,251.248642,8.039956543,2887.308105,41.50716019,-0.031494141,-0.214851379,-0.213099331,0.012866363,1504.242798,0.600306451,104.0585098,
7/27/2022 11:34,0.00218435,28.02783203,9.917766571,28.56619835,253.5069733,8.112223145,2625.683105,41.48165512,-0.016601563,-0.214733124,-0.212982044,0.012937359,1504.466431,2.06493187,104.8131638,
7/27/2022 11:34,0.001806351,27.83087158,9.917798996,28.67339897,250.0846863,8.002709961,2846.97998,41.53856659,0.458007813,-0.214700699,-0.212949872,0.012833647,1503.982666,1.713692069,103.5931396,
7/27/2022 11:34,0.00200965,28.01663208,9.917818069,28.56619835,253.507019,8.112224609,2850.089355,41.48503113,-0.024658203,-0.214681625,-0.212930962,0.012913218,1504.438965,1.900166392,104.8131714,
7/27/2022 11:34,0.04839531,23.00704956,9.917887688,28.67339897,250.0615387,8.001969238,2843.959473,9.353915215,1.098388672,-0.214612007,-0.21286191,0.029552162,1491.253662,50.31039429,103.5931396,
7/27/2022 11:34,0.000982387,28.04324341,9.917945862,28.56099892,252.727478,8.087279297,1016.128418,39.76889038,0.064941406,-0.214553833,-0.212804213,0.012870181,1504.50415,0.928422034,104.481308,
7/27/2022 11:34,0.001263832,28.03179932,9.918016434,28.56619835,253.5070801,8.112226563,2838.981934,41.48039246,0.013427734,-0.214483261,-0.212734208,0.012864824,1504.476074,1.194652677,104.8131714,
7/27/2022 11:34,0.002397483,28.05368042,9.918119431,28.56099892,252.7273407,8.087274902,1275.893066,32.16771698,0.422119141,-0.214380264,-0.21263206,0.01297362,1504.529785,2.26535511,104.481308,
7/27/2022 11:34,0.001166952,28.0317688,9.918188095,28.56619835,253.5070801,8.112226563,2725.480957,41.48632813,0.263183594,-0.2143116,-0.212563947,0.01286358,1504.476074,1.103076577,104.8131714,
7/27/2022 11:34,0.00112785,28.05447388,9.918291092,28.58650017,253.029541,8.096945313,435.0043945,29.12411118,0.562255859,-0.214208603,-0.212461799,0.01287093,1504.531616,1.06567812,104.6530914,
7/27/2022 11:34,0.00194198,27.85018921,9.918334007,28.67339897,250.084671,8.002709473,2878.067871,39.72881699,0.480957031,-0.214165688,-0.212419227,0.012853432,1504.030273,1.841718912,103.593132,
7/27/2022 11:34,0.001796517,28.05331421,9.918372154,28.58650017,253.0294952,8.096943848,396.9165039,30.75520134,0.584472656,-0.214127541,-0.212381393,0.012903195,1504.528809,1.697520733,104.6531067,
7/27/2022 11:34,0.001214896,28.05105591,9.91845417,28.56099892,252.7274933,8.087279785,1972.319824,34.7819519,0.446777344,-0.214045525,-0.212300047,0.012870201,1504.523315,1.147996545,104.4813156,
7/27/2022 11:34,0.001350876,28.02954102,9.91849041,28.56619835,253.5070953,8.112227051,2672.893066,41.4830246,1.122802734,-0.214009285,-0.212264106,0.012866585,1504.470581,1.276984453,104.8131714,
7/27/2022 11:34,0.001253998,28.04013062,9.918584824,28.56099892,252.7275085,8.087280273,2565.590332,40.67297363,0.816162109,-0.213914871,-0.212170467,0.012867307,1504.496582,1.185178995,104.4813156,
7/27/2022 11:34,0.001331822,28.0663147,9.91864872,28.58650017,253.029541,8.096945313,1554.100586,25.64361954,0.400634766,-0.213850975,-0.212107077,0.012877749,1504.560547,1.258136868,104.6530914,
7/27/2022 11:34,0.001089099,27.91036987,9.918745995,28.66419983,251.2487183,8.039958984,2904.390137,41.51452637,-0.028564453,-0.2137537,-0.212010607,0.012824463,1504.178223,1.031746507,104.0585098,
7/27/2022 11:34,0.001777143,27.93103027,9.918747902,28.66419983,251.2486725,8.03995752,2888.884277,41.50909805,-0.031494141,-0.213751793,-0.212008715,0.012862735,1504.229126,1.682927847,104.0585098,
7/27/2022 11:34,0.001098642,28.07366943,9.918784142,28.58650017,253.029541,8.096945313,2280.856934,23.5446701,0.37109375,-0.213715553,-0.211972773,0.012877358,1504.578613,1.037720323,104.6530914,
7/27/2022 11:34,0.002106529,28.04702759,9.918791771,28.56099892,252.727417,8.087277344,2379.538574,36.50986862,0.102783203,-0.213707924,-0.211965203,0.012933871,1504.513428,1.990675688,104.4813156,
7/27/2022 11:34,0.00228164,28.04534912,9.918796539,28.56099892,252.7273865,8.087276367,2452.328613,38.0904007,-0.287109375,-0.213703156,-0.211960465,0.012955307,1504.509277,2.15622139,104.4813232,
7/27/2022 11:34,0.04915069,22.97009277,9.918796539,28.67339897,250.0610809,8.00195459,2745.447754,9.400135994,0.859130859,-0.213703156,-0.211960465,0.029893614,1491.149658,51.13318634,103.5931473,
7/27/2022 11:34,0.001757766,28.03771973,9.918811798,28.56099892,252.7274628,8.087278809,2612.588379,41.48464966,-0.557373047,-0.213687897,-0.21194534,0.012894817,1504.490601,1.661372781,104.4813156,
7/27/2022 11:34,0.001641162,28.05978394,9.918842316,28.58650017,253.0295258,8.096944824,830.762207,27.34476471,0.433837891,-0.213657379,-0.211915061,0.012892412,1504.544678,1.550544858,104.6531067,
7/27/2022 11:34,0.001796517,28.0475769,9.919010162,28.56099892,252.7274475,8.08727832,2273.291992,35.56661987,0.077392578,-0.213489532,-0.211748585,0.012901383,1504.514771,1.697696447,104.4813156,
7/27/2022 11:34,0.002368244,28.08099365,9.919176102,28.58650017,253.0294037,8.096940918,2460.618652,21.69377708,0.431884766,-0.213323593,-0.211584002,0.012978018,1504.596558,2.236625671,104.6530914,
7/27/2022 11:34,0.047474816,23.15362549,9.919768333,28.67339897,250.0621643,8.001989258,2885.379395,9.190167427,1.987304688,-0.212731361,-0.210996598,0.029120099,1491.666992,49.21025085,103.5931549,
7/27/2022 11:34,0.002261535,28.03277588,9.920368195,28.56619835,253.5069885,8.112223633,2668.879395,41.6194458,-0.156738281,-0.2121315,-0.210401624,0.012948763,1504.478516,2.137705564,104.813179,
7/27/2022 11:39,0.047265373,22.77679443,9.924129486,21.70739937,286.2015381,9.158449219,1050.787598,7.737726212,0.296630859,-0.208370209,-0.206671014,0.029092308,1490.600098,49.36141968,104.2711411,
7/27/2022 11:34,0.001070456,27.94546509,9.926047325,28.63009834,262.64151,8.40452832,225.1743164,41.50437546,-0.032470703,-0.20645237,-0.204768807,0.012836115,1504.264526,1.013441324,108.711853,
7/27/2022 11:34,0.049044244,22.94708252,9.963709831,28.67339897,250.0614929,8.001967773,1471.42334,9.445691109,0.099121094,-0.168789864,-0.167413428,0.029850813,1491.085205,51.045784,103.5932922,
7/27/2022 11:34,0.046205278,22.94161987,9.978794098,28.65699959,252.7345428,8.087505371,2450.359863,9.366043091,-0.072265625,-0.153705597,-0.152452171,0.028595578,1491.068481,48.09618378,104.6697769,
7/27/2022 11:39,0.048032224,22.85644531,9.979276657,21.70739937,286.2015076,9.158448242,280.7583008,7.798872471,0.309082031,-0.153223038,-0.151973546,0.029418662,1490.827881,50.08270264,104.2713394,
7/27/2022 11:34,0.048143156,22.94262695,9.984226227,28.65699959,252.7333832,8.087468262,2489.780762,9.422329903,0.111328125,-0.148273468,-0.147064343,0.029452264,1491.072388,50.11235809,104.6697998,
7/27/2022 11:34,0.047862329,22.94390869,9.98790741,28.65699959,252.7335815,8.087474609,2577.724121,9.397035599,0.004394531,-0.144592285,-0.143413171,0.029327685,1491.075928,49.81877899,104.6698074,
7/27/2022 11:34,0.044761907,22.93814087,9.992400169,28.65699959,252.7355347,8.087537109,2481.104004,9.346018791,1.289306641,-0.140099525,-0.138957053,0.027959855,1491.058105,46.59696579,104.6698303,
7/27/2022 11:34,0.042679213,22.92074585,10.0329895,28.65699959,252.7371368,8.087588379,2601.690918,9.317575455,3.507568359,-0.099510193,-0.09869872,0.02704706,1491.008423,44.44426346,104.66996,
7/27/2022 11:39,0.048439004,22.85638428,10.0599966,21.70739937,286.2019348,9.158461914,364.0644531,7.785176277,0.312988281,-0.07250309,-0.071911849,0.029599246,1490.829346,50.50691223,104.2715988,
7/27/2022 11:34,0.043347791,22.88424683,10.08193779,28.65699959,252.7371216,8.087587891,2796.32959,9.287855148,2.495849609,-0.050561905,-0.050149586,0.027345076,1490.906128,45.17328262,104.6701279,
7/27/2022 11:39,0.047199283,22.8265686,10.11354637,21.70739937,286.2033386,9.158506836,102.5600586,7.792478085,0.058837891,-0.018953323,-0.018798765,0.029054366,1490.744873,49.24350739,104.2717743,
7/27/2022 11:34,0.043773748,22.88711548,10.12399769,28.65699959,252.7371979,8.087590332,602.2358398,9.285374641,0.358642578,-0.008502007,-0.008432675,0.027532002,1490.915161,45.61457443,104.6702728,
7/27/2022 11:34,0.043483421,22.85235596,10.14741707,28.65699959,252.7375793,8.087602539,229.4042969,9.262023926,0.1484375,0.014917374,0.014795727,0.027408803,1490.816772,45.34340668,104.6703568,-2.404309051
