Time,Conductivity,Temperature,Pressure,Temperature,Dissolved O₂ concentration,DO (mg/L),PAR,pH,Turbidity,Sea pressure,Depth,Salinity,Speed of sound,Specific conductivity,Dissolved O₂ saturation,Density anomaly
7/27/2022 11:34,0.001505883,27.9503479,9.916690826,28.66419983,251.2486725,8.03995752,471.996582,41.50449371,-0.029541016,-0.215808868,-0.214049011,0.012848533,1504.276489,1.425551057,104.0585098,
7/27/2022 11:34,0.00136071,27.94699097,9.9174366,28.66419983,251.2486877,8.039958008,2562.07959,41.50554657,-0.030517578,-0.215063095,-0.213309318,0.012840409,1504.268188,1.288200259,104.0585175,
7/27/2022 11:34,0.00170912,27.94088745,9.917512894,28.66419983,251.2486572,8.039957031,2891.071777,41.50701141,-0.03125,-0.214986801,-0.21323365,0.012859972,1504.253296,1.618223429,104.0585098,
7/27/2022 11:34,0.000633977,27.93661499,9.917648315,28.66419983,251.248642,8.039956543,2887.308105,41.50716019,-0.031494141,-0.214851379,-0.213099331,0.012866363,1504.242798,0.600306451,104.0585098,
7/27/2022 11:34,0.001777143,27.93103027,9.918747902,28.66419983,251.2486725,8.03995752,2888.884277,41.50909805,-0.031494141,-0.213751793,-0.212008715,0.012862735,1504.229126,1.682927847,104.0585098,
7/27/2022 11:34,0.001089099,27.91036987,9.918745995,28.66419983,251.2487183,8.039958984,2904.390137,41.51452637,-0.028564453,-0.2137537,-0.212010607,0.012824463,1504.178223,1.031746507,104.0585098,
7/27/2022 11:34,0.001932148,27.88876343,9.917060852,28.66419983,251.2486572,8.039957031,2908.220215,39.02008057,0.164306641,-0.215438843,-0.213682011,0.012864569,1504.125244,1.831115246,104.0585098,
7/27/2022 11:34,0.002087153,27.85961914,9.917608261,28.66419983,251.248642,8.039956543,2899.986816,36.79993057,-0.763427734,-0.214891434,-0.213139057,0.012872837,1504.053589,1.979059339,104.0585098,
7/27/2022 11:34,0.00194198,27.85018921,9.918334007,28.67339897,250.084671,8.002709473,2878.067871,39.72881699,0.480957031,-0.214165688,-0.212419227,0.012853432,1504.030273,1.841718912,103.593132,
7/27/2022 11:34,0.001806351,27.83087158,9.917798996,28.67339897,250.0846863,8.002709961,2846.97998,41.53856659,0.458007813,-0.214700699,-0.212949872,0.012833647,1503.982666,1.713692069,103.5931396,
7/27/2022 11:34,0.041468695,24.30151367,9.917639732,28.67339897,250.0659332,8.002109863,2862.678223,9.129727364,1.961669922,-0.214859962,-0.213107839,0.026379228,1494.844727,42.02941513,103.5931244,
7/27/2022 11:34,0.047474816,23.15362549,9.919768333,28.67339897,250.0621643,8.001989258,2885.379395,9.190167427,1.987304688,-0.212731361,-0.210996598,0.029120099,1491.666992,49.21025085,103.5931549,
7/27/2022 11:34,0.04839531,23.00704956,9.917887688,28.67339897,250.0615387,8.001969238,2843.959473,9.353915215,1.098388672,-0.214612007,-0.21286191,0.029552162,1491.253662,50.31039429,103.5931396,
7/27/2022 11:34,0.04915069,22.97009277,9.918796539,28.67339897,250.0610809,8.00195459,2745.447754,9.400135994,0.859130859,-0.213703156,-0.211960465,0.029893614,1491.149658,51.13318634,103.5931473,
7/27/2022 11:34,0.049460705,22.9624939,9.917338371,28.67339897,250.0608673,8.001947754,1338.479492,9.468585968,0.076171875,-0.215161324,-0.213406742,0.030032573,1491.128296,51.46347427,103.593132,
7/27/2022 11:34,0.049044244,22.94708252,9.963709831,28.67339897,250.0614929,8.001967773,1471.42334,9.445691109,0.099121094,-0.168789864,-0.167413428,0.029850813,1491.085205,51.045784,103.5932922,
7/27/2022 11:34,0.048143156,22.94262695,9.984226227,28.65699959,252.7333832,8.087468262,2489.780762,9.422329903,0.111328125,-0.148273468,-0.147064343,0.029452264,1491.072388,50.11235809,104.6697998,
7/27/2022 11:34,0.047862329,22.94390869,9.98790741,28.65699959,252.7335815,8.087474609,2577.724121,9.397035599,0.004394531,-0.144592285,-0.143413171,0.029327685,1491.075928,49.81877899,104.6698074,
7/27/2022 11:34,0.046205278,22.94161987,9.978794098,28.65699959,252.7345428,8.087505371,2450.359863,9.366043091,-0.072265625,-0.153705597,-0.152452171,0.028595578,1491.068481,48.09618378,104.6697769,
7/27/2022 11:34,0.044761907,22.93814087,9.992400169,28.65699959,252.7355347,8.087537109,2481.104004,9.346018791,1.289306641,-0.140099525,-0.138957053,0.027959855,1491.058105,46.59696579,104.6698303,
7/27/2022 11:34,0.042679213,22.92074585,10.0329895,28.65699959,252.7371368,8.087588379,2601.690918,9.317575455,3.507568359,-0.099510193,-0.09869872,0.02704706,1491.008423,44.44426346,104.66996,
7/27/2022 11:34,0.043347791,22.88424683,10.08193779,28.65699959,252.7371216,8.087587891,2796.32959,9.287855148,2.495849609,-0.050561905,-0.050149586,0.027345076,1490.906128,45.17328262,104.6701279,
7/27/2022 11:34,0.043773748,22.88711548,10.12399769,28.65699959,252.7371979,8.087590332,602.2358398,9.285374641,0.358642578,-0.008502007,-0.008432675,0.027532002,1490.915161,45.61457443,104.6702728,
7/27/2022 11:34,0.043483421,22.85235596,10.14741707,28.65699959,252.7375793,8.087602539,229.4042969,9.262023926,0.1484375,0.014917374,0.014795727,0.027408803,1490.816772,45.34340668,104.6703568,-2.404309051
7/27/2022 11:39,0.048524447,22.78497314,10.1622324,21.70839882,285.3380127,9.130816406,55.67578125,7.865091801,0.331787109,0.029732704,0.029490244,0.029650496,1490.628052,50.66806412,103.9589081,-2.386685883
7/27/2022 11:34,0.04345423,22.87185669,10.19586754,25.49449921,250.3336945,8.010678223,2465.528809,9.202694893,0.212158203,0.063367844,0.062851101,0.027393434,1490.873047,45.29537582,97.95505524,-2.408695869
7/27/2022 11:39,0.048202742,22.82058716,10.21091557,21.70839882,285.3386841,9.130837891,45.72705078,7.813959122,0.135009766,0.078415871,0.07777641,0.029500853,1490.730103,50.29642487,103.9590607,-2.394949866
7/27/2022 11:34,0.043473609,22.85943604,10.21751022,25.49449921,250.333847,8.010683105,2255.501953,9.227314949,0.176025391,0.085010529,0.084317297,0.027403558,1490.838135,45.32678604,97.95510101,-2.405662767
7/27/2022 11:34,0.041787926,22.86779785,10.23145962,25.49449921,250.3350372,8.010721191,1565.719727,9.177453041,0.228515625,0.098959923,0.098152936,0.026662357,1490.861084,43.56198883,97.95516968,-2.408134345
7/27/2022 11:39,0.049047451,22.81988525,10.24778366,21.70839882,285.3384094,9.130829102,44.17480469,7.82717514,0.250244141,0.115283966,0.114343859,0.029876567,1490.729004,51.17853165,103.9591827,-2.394331281
7/27/2022 11:34,0.042020708,22.86743164,10.2536993,25.49449921,250.3350525,8.01072168,443.2485352,9.156341553,0.22265625,0.121199608,0.120211259,0.026764441,1490.860718,43.8049736,97.95522308,-2.407869355
7/27/2022 11:39,0.047424108,22.82473755,10.27951145,21.70839882,285.3398743,9.130875977,42.48974609,7.781319618,0.245117188,0.147011757,0.145812914,0.029154379,1490.742432,49.47987366,103.9592819,-2.395878708
7/27/2022 11:39,0.047664177,22.78643799,10.28484249,20.47259903,297.0952148,9.507046875,48.98095703,7.728678703,0.237304688,0.152342796,0.151100487,0.0292677,1490.633911,49.76833344,105.6534805,-2.386764855
7/27/2022 11:39,0.048098296,22.71932983,10.2859993,20.47259903,297.0948181,9.50703418,47.72314453,7.681480408,0.235351563,0.153499603,0.152247861,0.029472906,1490.442993,50.28892136,105.6534653,-2.370862821
7/27/2022 11:39,0.048485707,22.78094482,10.28894043,20.47259903,297.0946045,9.507027344,50.89648438,7.700396061,0.370361328,0.156440735,0.155165002,0.02963399,1490.618652,50.63167953,105.6534958,-2.385177156
7/27/2022 11:39,0.048520669,22.82495117,10.28931999,20.47259903,297.094574,9.507026367,47.23095703,7.704391956,0.216552734,0.156820297,0.15554148,0.029641317,1490.743774,50.62375259,105.6534882,-2.395513618
7/27/2022 11:39,0.04786963,22.42849731,10.28949356,20.47259903,297.0949707,9.507039063,38.48632813,7.670384884,0.213867188,0.156993866,0.155713633,0.02942406,1489.610718,50.34222412,105.6534805,-2.30318644
7/27/2022 11:39,0.048435189,22.80419922,10.2907095,20.47259903,297.094635,9.50702832,54.73730469,7.742500782,0.231445313,0.158209801,0.156919643,0.029607181,1490.684937,50.55547333,105.6534729,-2.390653131
7/27/2022 11:39,0.046478767,22.82394409,10.29127121,20.47259903,297.0961914,9.507078125,50.93554688,7.726325512,0.249755859,0.158771515,0.157476783,0.028735422,1490.740112,48.49431992,105.6534882,-2.395957714
7/27/2022 11:39,0.048125256,22.83395386,10.29280186,21.70839882,285.3395081,9.130864258,48.93896484,7.767319679,0.237548828,0.160302162,0.158994943,0.029463977,1490.769287,50.20219421,103.959343,-2.397751327
7/27/2022 11:39,0.047497813,22.82296753,10.29600143,21.70839882,285.3399963,9.130879883,45.79589844,7.757780075,0.240966797,0.16350174,0.162168428,0.029187391,1490.737793,49.55852509,103.959343,-2.395362303
7/27/2022 11:39,0.048067149,22.83285522,10.29763031,21.70839882,285.3395691,9.130866211,40.31884766,7.700870514,0.216796875,0.165130615,0.163784027,0.029438365,1490.766235,50.14267731,103.959343,-2.397490346
7/27/2022 11:34,0.0425051,22.86901855,10.29821968,25.49449921,250.335083,8.010722656,615.4594727,9.147856712,0.26171875,0.165719986,0.164368585,0.026976757,1490.866211,44.30853653,97.95535278,-2.407879634
7/27/2022 11:39,0.04831896,22.82699585,10.30102825,21.70839882,285.3394165,9.130861328,43.35644531,7.742321014,0.213378906,0.168528557,0.167154253,0.029551294,1490.749756,50.41124725,103.9593582,-2.396010099
7/27/2022 11:39,0.047862068,21.9788208,10.31188107,20.47259903,297.0950317,9.507041016,40.85351563,7.690434456,0.252441406,0.179381371,0.177918568,0.029504528,1488.311035,50.7930603,105.6535568,-2.200017435
7/27/2022 11:39,0.046645507,20.91955566,10.3424387,18.87450027,312.203186,9.990501953,51.27392578,7.77791357,0.294921875,0.209939003,0.208227009,0.029145194,1485.184448,50.58817291,107.5285263,-1.965604988
7/27/2022 11:39,0.048152626,21.41387939,10.3425951,18.87450027,312.2020874,9.990466797,36.54052734,7.761278629,0.260009766,0.210095406,0.208382145,0.029747209,1486.65564,51.69335938,107.5285492,-2.073176049
7/27/2022 11:34,0.042281814,22.83538818,10.35211754,25.49449921,250.3356781,8.010741699,170.2148438,9.20190239,0.246826172,0.219617844,0.217826933,0.026882648,1490.771362,44.10530853,97.95554352,-2.399785485
7/27/2022 11:34,0.042606946,22.77789307,10.38097572,23.03409958,274.875,8.796,104.8657227,8.751513481,0.243408203,0.248476028,0.246449783,0.027032342,1490.608643,44.49542999,102.7279434,-2.386024232
7/27/2022 11:34,0.041613813,22.8182373,10.38959503,25.49449921,250.3363953,8.010764648,145.9501953,9.240833282,0.236083984,0.257095337,0.254998803,0.026591398,1490.7229,43.42333984,97.95565796,-2.395801834
7/27/2022 11:34,0.041995775,22.77859497,10.39331341,23.03409958,274.8755188,8.796016602,110.4638672,8.755879402,0.241699219,0.260813713,0.25868687,0.026763482,1490.610474,43.85655594,102.7279892,-2.386337811
7/27/2022 11:34,0.042190097,22.76425171,10.40819836,23.03409958,274.8755188,8.796016602,110.902832,8.76557827,0.247802734,0.275698662,0.273450434,0.02685055,1490.570068,44.07209778,102.7280426,-2.382837041
7/27/2022 11:34,0.041923549,22.84179688,10.41330051,25.49449921,250.33638,8.01076416,136.0654297,9.242412567,0.230957031,0.280800819,0.278510988,0.026724672,1490.790283,43.72600937,97.95572662,-2.401136697
7/27/2022 11:39,0.047982067,21.06018066,10.42671967,18.87450027,312.2029419,9.990494141,48.48291016,7.794800758,0.3125,0.294219971,0.291820705,0.029740658,1485.606812,51.88655853,107.5288239,-1.995242674
7/27/2022 11:34,0.042132527,22.86343384,10.42716217,23.01379967,275.2648315,8.808474609,87.45019531,8.711928368,0.236816406,0.294662476,0.292259604,0.026813898,1490.852173,43.92503738,102.8338242,-2.406102235
7/27/2022 11:34,0.0412031,22.86618042,10.42730808,23.01379967,275.2655029,8.808496094,134.1938477,8.714262009,0.222900391,0.294808388,0.292404324,0.026406359,1490.859497,42.95372391,102.8338242,-2.407059191
7/27/2022 11:34,0.042771917,22.78845215,10.42806911,23.03409958,274.8752747,8.796008789,108.3867188,8.742442131,0.239501953,0.29556942,0.293159127,0.027103659,1490.639404,44.65830994,102.7281036,-2.388235945
7/27/2022 11:34,0.04238385,22.85916138,10.42869854,23.01379967,275.2647095,8.808470703,86.4453125,8.721056938,0.238769531,0.296198845,0.293783426,0.026924668,1490.840088,44.19081497,102.8338394,-2.405004196
7/27/2022 11:34,0.042432565,22.8243103,10.42990971,23.03409958,274.8755798,8.796018555,86.00439453,8.730603218,0.242675781,0.297410011,0.294984728,0.026950138,1490.741333,44.27232742,102.7281189,-2.396774171
7/27/2022 11:34,0.042761389,22.8515625,10.43037319,23.01379967,275.2644348,8.808461914,129.7124023,8.720803261,0.229736328,0.297873497,0.295444429,0.027091365,1490.81897,44.59119797,102.8338394,-2.403079586
7/27/2022 11:34,0.042441975,22.84558105,10.43061543,23.03409958,274.8755493,8.796017578,85.36523438,8.721718788,0.240966797,0.29811573,0.295684695,0.026951775,1490.801758,44.26338577,102.7281036,-2.401776149
7/27/2022 11:34,0.041793767,22.86355591,10.43238163,23.01379967,275.2651062,8.808483398,107.1264648,8.712950706,0.227783203,0.299881935,0.297436476,0.026665349,1490.852539,43.57175827,102.8338242,-2.406220435
7/27/2022 11:34,0.04161939,22.85302734,10.43264771,23.01379967,275.2652588,8.808488281,122.8793945,8.718757629,0.225097656,0.30014801,0.297700405,0.026590072,1490.82251,43.3990593,102.833847,-2.403796047
7/27/2022 11:34,0.042190652,22.84713745,10.43440151,23.01379967,275.2648621,8.808475586,89.32519531,8.718748093,0.227783203,0.301901817,0.299439907,0.026841266,1490.806152,43.99991226,102.833847,-2.402209622
7/27/2022 11:34,0.042635735,22.8168335,10.43471813,23.03409958,274.8754578,8.796014648,98.53222656,8.740326881,0.239990234,0.302218437,0.299753934,0.027040321,1490.720215,44.49093628,102.7281342,-2.394924935
7/27/2022 11:34,0.04259754,22.83825684,10.43546486,23.01379967,275.2645569,8.80846582,76.25830078,8.723412514,0.220458984,0.302965164,0.300494581,0.02702098,1490.781006,44.43210602,102.8338394,-2.399977049
7/27/2022 11:34,0.041981954,22.84747314,10.44338799,23.84179878,269.6954651,8.630254883,137.5195313,9.210702896,0.248291016,0.31088829,0.308353096,0.02674965,1490.807007,43.78197098,102.3425522,-2.402317656
7/27/2022 11:34,0.041570637,22.84085083,10.44877338,23.03369904,275.5737,8.818358398,78.98388672,8.731674194,0.231689453,0.316273689,0.313694566,0.026570013,1490.788086,43.35873795,102.9880219,-2.40087074
7/27/2022 11:34,0.041987527,22.83963013,10.46158409,23.03369904,275.5735168,8.818352539,92.77783203,8.750857353,0.236328125,0.329084396,0.326400816,0.026752975,1490.785156,43.79462814,102.98806,-2.400385876
7/27/2022 11:34,0.042413786,22.86065674,10.46671963,23.03369904,275.5732727,8.818344727,84.5859375,8.744103432,0.247070313,0.334219933,0.33149448,0.026937624,1490.845093,44.22071075,102.9880753,-2.405174087
7/27/2022 11:34,0.042132527,22.85601807,10.46747398,23.03369904,275.5734558,8.818350586,71.04296875,8.740263939,0.254394531,0.334974289,0.332242668,0.026814736,1490.831787,43.93152618,102.9880753,-2.40417138
7/27/2022 11:34,0.041381031,22.84954834,10.46892548,23.84179878,269.696106,8.630275391,97.10302734,9.21022892,0.270996094,0.336425781,0.333682328,0.026485996,1490.81311,43.15350342,102.3426514,-2.402891239
7/27/2022 11:34,0.042365029,22.86013794,10.47334099,23.03369904,275.5733643,8.818347656,90.53662109,8.740948677,0.250732422,0.340841293,0.338061839,0.026916286,1490.843628,44.17033005,102.9880981,-2.405038045
7/27/2022 11:34,0.042346247,22.85348511,10.47373009,23.03369904,275.5733948,8.818348633,90.76660156,8.755551338,0.246337891,0.341230392,0.33844775,0.026908815,1490.824829,44.15659714,102.9881058,-2.403474666
7/27/2022 11:34,0.042180121,22.72662354,10.47392941,23.03409958,274.8760986,8.796035156,94.36083984,8.751974106,0.279052734,0.34142971,0.338645458,0.026850492,1490.463989,44.09478378,102.7282639,-2.373715661
7/27/2022 11:34,0.042821258,22.86700439,10.47982597,23.03369904,275.5731201,8.818339844,91.09375,8.749925613,0.241943359,0.347326279,0.344493926,0.027115786,1490.863525,44.63989639,102.9881134,-2.406474776
7/27/2022 11:34,0.041668762,22.86804199,10.48354053,23.03369904,275.5739441,8.818366211,93.67236328,8.741922379,0.241455078,0.35104084,0.348178208,0.026610069,1490.865967,43.43755722,102.9881287,-2.407087583
7/27/2022 11:34,0.041739602,22.84448242,10.4862442,23.84179878,269.6960144,8.630272461,84.68945313,9.221403122,0.243652344,0.353744507,0.350859821,0.026643686,1490.799194,43.5318222,102.3426971,-2.401499585
7/27/2022 11:34,0.04300442,22.85934448,10.48728561,23.03789902,276.5292969,8.8489375,93.24951172,8.732772827,0.250488281,0.354785919,0.35189274,0.027197197,1490.842041,44.837677,103.3537979,-2.404573882
7/27/2022 11:34,0.042656254,22.85424805,10.49878979,23.03789902,276.5296326,8.848948242,84.75830078,8.737389565,0.252685547,0.366290092,0.363303095,0.027044842,1490.827515,44.4791832,103.3538208,-2.403437047
7/27/2022 11:39,0.046331793,20.76052856,10.50210285,18.87450027,312.2050171,9.990560547,47.32910156,7.764168739,0.347167969,0.369603157,0.366589159,0.0290286,1484.709717,50.41401672,107.5290909,-1.930744323
7/27/2022 11:34,0.04132935,22.84841919,10.50818539,23.03789902,276.5306396,8.848980469,81.97998047,8.741853714,0.238769531,0.375685692,0.372622102,0.026463471,1490.810425,43.10057449,103.3538513,-2.402464273
7/27/2022 11:34,0.042239998,22.85800171,10.51104546,23.03789902,276.5300598,8.848961914,83.5390625,8.742839813,0.235107422,0.378545761,0.375458837,0.026861656,1490.838257,44.04184341,103.3538742,-2.404405203
7/27/2022 11:34,0.042763129,22.84854126,10.51143932,23.03789902,276.5296936,8.848950195,80.11914063,8.732985497,0.25,0.378939629,0.375849485,0.027092477,1490.811646,44.5956955,103.3538895,-2.40199923
7/27/2022 11:34,0.04222193,22.86361694,10.51412964,23.00629997,275.1086426,8.803476563,86.14599609,8.748477936,0.244628906,0.381629944,0.378517866,0.026853081,1490.854248,44.01808548,102.760849,-2.40572082
7/27/2022 11:34,0.041746262,22.86199951,10.51422691,23.00629997,275.1089783,8.803487305,87.49560547,8.751348495,0.253662109,0.381727219,0.378614336,0.026644681,1490.849365,43.52358627,102.760849,-2.405497944
7/27/2022 11:34,0.043441895,22.85977173,10.51442242,23.00629997,275.1078491,8.803451172,79.72119141,8.747871399,0.238037109,0.381922722,0.37880826,0.027389508,1490.843994,45.29341888,102.7608719,-2.404404928
7/27/2022 11:34,0.041803733,22.86410522,10.51459408,23.03789902,276.5303955,8.848972656,90.59863281,8.738217354,0.236083984,0.382094383,0.378978521,0.026669644,1490.855347,43.58167267,103.3538895,-2.40597347
7/27/2022 11:34,0.042404372,22.85574341,10.51485538,23.03789902,276.5299683,8.848958984,87.18261719,8.738506317,0.236572266,0.38235569,0.379237682,0.026934059,1490.831909,44.21522141,103.3538818,-2.40380075
7/27/2022 11:34,0.041697484,22.85379028,10.51531219,23.03789902,276.5304565,8.848974609,83.15332031,8.741974831,0.228271484,0.3828125,0.379690766,0.026624199,1490.82605,43.47983551,103.3538818,-2.403574562
7/27/2022 11:34,0.042163804,22.85876465,10.51560116,23.00629997,275.1087341,8.803479492,81.71533203,8.74368763,0.229980469,0.383101463,0.379977375,0.026828138,1490.840332,43.96173096,102.7608643,-2.404589799
7/27/2022 11:34,0.04210262,22.73629761,10.51616287,23.04809952,275.038269,8.801224609,85.73291016,8.738453865,0.251464844,0.383663177,0.38053453,0.026815252,1490.492188,44.00526428,102.8162308,-2.375817761
7/27/2022 11:34,0.041668762,22.8614502,10.51661396,23.00629997,275.1090698,8.803490234,84.79785156,8.753804207,0.268310547,0.384114265,0.380981922,0.026610781,1490.847778,43.44326019,102.7608566,-2.405383488
7/27/2022 11:34,0.042473126,22.86230469,10.51925087,23.00629997,275.108551,8.803473633,80.52783203,8.75762558,0.258544922,0.386751175,0.383597344,0.026963469,1490.850708,44.2811203,102.7608643,-2.405304285
7/27/2022 11:34,0.041833106,22.86196899,10.52438068,23.00629997,275.1090393,8.803489258,82.03320313,8.760614395,0.245361328,0.391880989,0.388685316,0.026682751,1490.849487,43.614151,102.7608948,-2.405415675
7/27/2022 11:34,0.042560659,22.85229492,10.5283432,23.00629997,275.108551,8.803473633,84.93652344,8.767321587,0.241943359,0.395843506,0.392615527,0.02700308,1490.82251,44.38122559,102.7609024,-2.402874653
7/27/2022 11:34,0.042427316,22.82498169,10.53133392,23.84179878,269.6959534,8.630270508,82.64355469,9.182416916,0.229248047,0.398834229,0.395581841,0.026947742,1490.744873,44.26626205,102.3428497,-2.396473555
7/27/2022 11:34,0.042117082,22.85479736,10.53301811,23.02089882,274.4089661,8.781086914,68.12548828,8.761846542,0.249511719,0.400518417,0.397252321,0.026808087,1490.829468,43.91648865,102.5279465,-2.403591386
7/27/2022 11:34,0.042058267,22.84939575,10.53462601,23.02089882,274.4089966,8.781087891,66.96875,8.766054153,0.242919922,0.402126312,0.398847103,0.026782896,1490.814087,43.85987854,102.5279236,-2.402330986
